List,ID,Time,Word,Translation
N4\N4_04,1578700,638575822972981332,"工場, こうじょう, こうば","factory, plant, mill, workshop, தொழிற்சாலை"
N4\N4_04,1532710,638575822972981350,"迷う, まよう, 紕う","to lose one's way, to get lost, , to waver, to hesitate, to be of two minds over, to be puzzled, to be perplexed, to give into temptation, to lose control of oneself, to be charmed, to be infatuated, to be captivated, to be smitten, to turn in one's grave"
N4\N4_04,1019420,638575822972981372,アルバイト,"part-time job, side job, , part-time worker"
N4\N4_04,1322670,638575822972981394,"社員, しゃいん","company employee, , member of a corporation, company stockholder (esp. in legal contexts)"
N4\N4_04,1358490,638575822972981412,"食事, しょくじ","meal, dinner, சாப்பிடு, உண், , diet"
N4\N4_04,1421210,638575822972981430,"地震, じしん, ない, なえ, じぶるい","earthquake, பூகம்பம், , நிலநடுக்கம்"
N4\N4_04,1596780,638575822972981449,"台風, たいふう, 颱風","typhoon, hurricane, சூறாவளி"
N4\N4_04,1193950,638575822972981470,"火事, かじ","fire, conflagration, தீ"
N4\N4_04,1193610,638575822972981492,"火, ひ","fire, flame, blaze, நெருப்பு, தீ"
N4\N4_04,1372980,638575822972981513,"数学, すうがく","mathematics, கணிதம்"
N4\N4_04,1312350,638575822972981534,"試験, しけん","examination, exam, test, , trial, experiment"
N4\N4_04,1378860,638575822972981556,"生活, せいかつ","life, living, , livelihood, (one's) living"
N4\N4_04,1474850,638575822972981580,"泊まる, とまる, 泊る","to stay at (e.g. hotel), , to be docked, to be berthed, to be moored"
N4\N4_04,1565440,638575822972981600,"嗚呼, ああ, 噫, 嗟, 於乎, 於戯, 嗟乎, 吁, あー, あぁ, アー, アア, アァ","ah!, oh!, alas!, , yes, indeed, that is correct, aah, gah, argh, hey!, yo!, uh huh, yeah yeah, right, gotcha"
N4\N4_04,1218560,638575822972981620,"危険, きけん","danger, peril, hazard, அபாயம், ஆபத்து, , risk"
N4\N4_04,1329590,638575822972981642,"受ける, うける, 請ける, 承ける, 享ける, ウケる","to receive, to get, பெறு, , to catch (e.g. a ball), to be struck by (wind, waves, sunlight, etc.), to sustain (damage), to incur (a loss), to suffer (an injury), to feel (influence), to undergo (e.g. surgery), to take (a test), to accept (a challenge), to be given (e.g. life, talent), to find funny, to find humorous, to be amused (by), to follow, to succeed, to be descended from, to face (south, etc.), to be modified by, to obtain (a pawned item, etc.) by paying a fee, to be well-received, to become popular, to go down well"
N4\N4_04,1272280,638575822972981664,"交通, こうつう","traffic, transportation, communication, exchange (of ideas, etc.), intercourse, திரக்கு, , போக்குவரத்து"
N4\N4_04,1473960,638575822972981683,"売れる, うれる","to sell (well), , to be well known, to be popular, to be famous"
N4\N4_05,1470370,638478821056580032,"能力, のうりょく","ability, faculty"
N4\N4_05,1215230,638478821056580238,"間, あいだ, あわい","space (between), gap, interval, distance, stretch, இடை, , period of time (during, while), duration, between (two parties or things), among (a group), relations (between), relationship, midpoint, average, halfway, middle ground, due to, because of"
N4\N4_05,1382980,638478821056580352,"積もり, つもり, 積り","intention, plan, purpose, expectation, , belief, assumption, thought, conviction, estimate, estimation, calculation"
N4\N4_05,1444980,638478821056580376,"都合, つごう","circumstances, condition, convenience, நிலை, , to arrange, to manage, to lend money, to raise money, in all, in total, all told"
N4\N4_05,1293780,638478821056580441,"最近, さいきん","recently, lately, these days, nowadays, right now, கால அண்மையில், , nearest, closest"
N4\N4_05,1347710,638478821056580477,"将来, しょうらい","future, (future) prospects, எதிர்காலம், , bringing (from abroad, another region, etc.), bringing about, giving rise to, causing, incurring"
N4\N4_05,1293990,638478821056580496,"最初, さいしょ","beginning, outset, first, onset, முதல்"
N4\N4_05,1293810,638478821056580511,"最後, さいご","end, conclusion, முடிவு, , last, final, latest, most recent, no sooner than, once, right after (often having negative consequences), one's final moments"
N4\N4_05,1289520,638478821056580536,"今夜, こんや","this evening, tonight, இன்றிரவு"
N4\N4_05,1360930,638478821056580566,"心配, しんぱい","worry, concern, anxiety, uneasiness, fear, கவலை, , care, help, aid, assistance"
N4\N4_05,1341670,638478821056580585,"準備, じゅんび","preparation, arrangements, getting ready, provision, setup, reserving"
N4\N4_05,1217700,638478821056580601,"頑張る, がんばる","to persevere, to persist, to keep at it, to hang on, to hold out, to do one's best, , to insist that, to stick to (one's opinion), to remain in a place, to stick to one's post, to refuse to budge"
N4\N4_05,1140100,638478821056580622,ランチ,"lunch, , (Western-style) single-plate lunch set, plate lunch"
N4\N4_05,1082120,638478821056580638,ディナー,dinner
N4\N4_05,1318610,638478821056580656,"自分, じぶん","myself, yourself, oneself, himself, herself, நானே, , I, me, you"
N4\N4_05,1552740,638478821056580672,"留学, りゅうがく","studying abroad, , (temporarily) studying at another school (to learn a specific skill)"
N4\N4_05,1552750,638478821056580687,"留学生, りゅうがくせい","overseas student, exchange student"
N4\N4_05,1465850,638478821056580715,"入学, にゅうがく","admission (to a school or university), entrance, enrolment, enrollment, matriculation"
N4\N4_05,1465910,638478821056580758,"入学式, にゅうがくしき",school entrance ceremony
N4\N4_05,1405890,638478821056580776,"卒業, そつぎょう","graduation, completion (of a course), , moving on (from), outgrowing (something), leaving (a group, company, etc.), quitting"
N4\N4_05,1405920,638478821056580794,"卒業式, そつぎょうしき","graduation ceremony, commencement"
N4\N4_05,1258520,638478821056580813,"研究, けんきゅう","study, research, investigation, ஆய்வு"
N4\N4_05,1873860,638478821056580831,"研究室棟, けんきゅうしつとう","laboratory block, research laboratory building"
N4\N4_05,1541900,638478821056580846,"誘う, さそう, いざなう","to invite, to ask (someone to do), to call (for), to take (someone) along, அழை, கூப்பிடு, , to tempt, to lure, to entice, to seduce, to induce (tears, laughter, sleepiness, etc.), to arouse (e.g. sympathy), to provoke"
N4\N4_05,1538130,638478821056580865,"約束, やくそく","promise, agreement, arrangement, one's word, contract, pact, appointment, engagement, date, உறுதிமொழி, , convention, rule, destiny, fate"
N4\N4_05,1391780,638478821056580881,"線, せん","line, stripe, stria, கோடு, , line (e.g. telephone line), wire, ray (e.g. X-ray), beam, line (e.g. of a railroad), track, route, lane, outline, contours, form, level, division, line (of action), position, approach, policy, principle, impression one leaves, air one gives off"
N4\N4_05,1196000,638478821056580899,"過ごす, すごす, 過す","to pass (time), to spend, , to overdo (esp. of one's alcohol consumption), to drink (alcohol), to take care of, to support, to do too much, to ... without acting on it"
N4\N4_05,1543240,638478821056580918,"予定, よてい","plans, arrangement, schedule, program, programme, expectation, estimate"
N4\N4_05,1208640,638478821056580936,"滑る, すべる, 辷る","to glide, to slide (e.g. on skis), to slip, வழுக்கு, , to fail (an examination), to bomb (when telling a joke), to drop, to go down, to come down, to fall (e.g. in status)"
N4\N4_05,1327120,638478821056580954,"守る, まもる, 護る, 戍る","to protect, to guard, to defend, , to keep (i.e. a promise), to abide (by the rules), to observe, to obey, to follow"
N4\N4_05,1315130,638478821056580973,"字, じ","character (esp. kanji), letter, written text, எழுத்து, , handwriting, penmanship, the ... word (e.g. ""the L word"" = ""love"")"
N4\N4_05,1442750,638478821056580991,"田舎, いなか","rural area, countryside, the sticks, நாட்டுப்புறம், , hometown"
N4\N4_05,1212670,638478821056581009,"慣れる, なれる, 馴れる","to get used to, to grow accustomed to, to become familiar with, பழகிக் கொள்ளுங்கள், , to become skilled in, to become experienced at, to become tame, to become domesticated, to get used to doing"
N4\N4_05,1254810,638478821056581038,"結婚式, けっこんしき","marriage ceremony, wedding, nuptials, திருமணம், கல்யாணம்"
N4\N4_05,1314400,638478821056581059,"事務所, じむしょ, 事ム所, じムしょ","office, அலுவலகம்"
N4\N4_05,1334080,638478821056581077,"住所, じゅうしょ, 住処","address, residence, domicile, முகவரி"
N4\N4_05,1589260,638478821056581103,"落とす, おとす, 落す","to drop, to lose, to let fall, to shed (light), to cast (one's gaze), to pour in (liquid), to leave behind, தொலை, இழ, , to clean off (dirt, makeup, paint, etc.), to remove (e.g. stains or facial hair), to spend money at a certain place, to omit, to leave out, to secretly let escape, to lose (a match), to reject (an applicant), to fail (a course), to defeat (in an election), to lower (e.g. shoulders or voice), to lessen (e.g. production or body weight), to worsen (quality), to reduce (e.g. rank or popularity), to speak badly of, to make light of, to fall into straitened circumstances, to fall into (e.g. a dilemma or sin), to make one's own, to have one's bid accepted, to force surrender, to take (e.g. an enemy camp or castle), to forcefully convince, to press for a confession, to deal with, to download, to copy from a computer to another medium, to make someone swoon (judo), to finish a story (e.g. with the punch line), to finish (a period, e.g. of fasting), to win over, to seduce, to conquer (unwillingness)"
N4\N4_05,1286400,638478821056581121,"国際, こくさい","international, , diplomatic intercourse"
N4\N4_05,1421540,638478821056581157,"地理, ちり",geography
N4\N4_05,1192700,638478821056581176,"科学, かがく","science, அறிவியல்"
N4\N4_05,1225130,638478821056581195,"技術, ぎじゅつ","technology, engineering, கலை, , technique, skill, art, craft, தொழினுட்பம், திறன்"
N4\N4_05,1594400,638478821056581216,"確り, しっかり, 聢り","tightly (holding on), firmly, securely, , strongly (built), solidly, sturdily, steadily, properly, well, sufficiently, hard (working, etc.), fully, completely, reliably, dependably, levelheadedly, shrewdly, wisely, cleverly"
N4\N4_05,1007720,638478821056581232,ちゃんと,"diligently, seriously, earnestly, reliably, steadily, legitimately, , perfectly, properly, exactly, orderly, punctually, regularly, safely, in good condition, sufficiently, satisfactorily, quickly"
N4\N4_05,1284600,638478821056581250,"合格, ごうかく","passing (an exam), pass, success, passing grade, , meeting (specifications, standards, etc.), passing (inspection), qualification, being found eligible"
N4\N4_05,1320140,638478821056581269,"失敗, しっぱい","failure, mistake, blunder, தோல்வி"
N4\N4_05,1346150,638478821056581286,"勝つ, かつ, 克つ, 贏つ","to win, to gain victory, ஜெயி, வெற்றி கொள்"
N4\N4_05,1497980,638478821056581305,"負ける, まける, 敗ける, 敗北る","to lose, to be defeated, தோல், , to succumb, to give in, to surrender, to yield, to be inferior to, to break out in a rash due to (e.g. lacquer, shaving, etc.), to reduce the price, to give a discount, to throw in (something extra) for free"
